id,name,unit_cost,remaining_qty,is_active
1916,BREAD ROLLS - 100 G ,1.92,15,TRUE
1918,PANINI,1.92,15,TRUE
1920,PITA BREAD,1.92,15,TRUE
1924,CHICKEN PIE ,1.92,15,TRUE
1926,BEEF PIE ,1.92,15,TRUE
1928,EMMANTAL CHEESE PIES ,1.92,15,TRUE
1930,PUFF PASTRY ,1.92,15,TRUE
1932,CROQUMBOUCHE ,1.92,15,TRUE
1936,DOUGHNUT-  MINI,1.92,15,TRUE
1940,DOUGHNUT MED ,1.92,15,TRUE
1942,DOUGHNUT NORMAL ,1.92,15,TRUE
1946,PROFITEROLES,1.92,15,TRUE
1948,PROFITEROLES WITH CHOCOLATE PASTRY CREAM ,1.92,15,TRUE
1950,PARIS BREST ,1.92,15,TRUE
1952,MINI PARIS BREST ,1.92,15,TRUE
1954,CHOCOLATE ÉCLAIR,1.92,15,TRUE
1956,MINI CHOCOLATE ECLAIRS- HALF SIZE OF NORMAL ,1.92,15,TRUE
1958,COFFEE ÉCLAIR ,1.92,15,TRUE
1960,EASTER CAKE ,1.92,15,TRUE
1962,ÉCLAIR SHELL -5 CM LENGTH 1 CM WIDTH ,1.92,15,TRUE
1964,MILLIE FEUILLE ,1.92,15,TRUE
1966,MINI MILLIE FUILLE ,1.92,15,TRUE
1968,FRAISIER ,1.92,15,TRUE
1970,FRAISIER - 10 PEOPLE ,1.92,15,TRUE
1972,LARGE GALETTE ,1.92,15,TRUE
1974,STRAWBERRY TART  ,1.92,15,TRUE
1976,MINI STRAWBERRY TARTS,1.92,15,TRUE
1978,BLUEBERRY TART ,1.92,15,TRUE
1980,LARGE LEMON MERINGUE   ,1.92,15,TRUE
1982,LEMON CHEESECAKE BAKED ,1.92,15,TRUE
1984,LEMON MERINGUE   ,1.92,15,TRUE
1986,LARGE LEMON MERINGUE - 10 PEOPLE ,1.92,15,TRUE
1988,FLAN - 8 PEOPLE ,1.92,15,TRUE
1990,MINI LEMON MERINGUE ,1.92,15,TRUE
1992,LEMON ALMOND TARTS ,1.92,15,TRUE
1994,ST HONOURE SMALL ,1.92,15,TRUE
1996,ST HONOURE - 8 PEOPLE,1.92,15,TRUE
1998,MACAROONS- GREEN,1.92,15,TRUE
2000,MACAROONS-PINK,1.92,15,TRUE
2002,MACAROONS- PURPLE ,1.92,15,TRUE
2004,MACAROONS- BROWN ,1.92,15,TRUE
2006,MACAROONS- WHITE ,1.92,15,TRUE
2008,MACAROONS - YELLOW ,1.92,15,TRUE
2010,VOL AU VENT - 5 CM width,1.92,15,TRUE
2012,VOL AU VENT ,1.92,15,TRUE
2014,MADELEINES,1.92,15,TRUE
2016,BIG CHOC CHIP ,1.92,15,TRUE
2018,PEANUT BUTTER COOKIES ,1.92,15,TRUE
2020,SMALL COOKIES ,1.92,15,TRUE
2022,CHOCOLATE TARTS,1.92,15,TRUE
2024,CHOCOLATE CAKE MINI ,1.92,15,TRUE
2026,CARROT CAKE ,1.92,15,TRUE
2028,GLUTEN FREE MINI CAKE ,1.92,15,TRUE
2030,MERVEILLEUX,1.92,15,TRUE
2032,TUILES AUX AMANDES ,1.92,15,TRUE
2034,MINI MERINGUES FOR COFFEE ,1.92,15,TRUE
2036,BREAD AND BUTTER PUDDING ,1.92,15,TRUE
